NAN	31	11	16	8	32	3	9	8	NAN	
NAN	17	15	12	3	27	10	4	8	NAN	
NAN	26	14	11	6	31	6	10	9	NAN	
NAN	23	10	17	4	33	5	15	8	NAN	
NAN	29	7	9	5	37	7	12	5	NAN	
NAN	30	18	14	6	27	8	12	9	NAN	
NAN	28	13	14	11	31	5	3	11	NAN	
NAN	30	11	14	12	25	6	12	14	NAN	
NAN	30	9	9	8	29	9	13	12	NAN	
NAN	24	18	9	6	28	4	10	13	NAN	
NAN	20	19	10	6	16	5	16	7	NAN	
NAN	23	10	21	13	23	5	9	6	NAN	
NAN	23	6	7	6	18	3	9	20	NAN	
NAN	16	12	15	2	19	10	10	11	NAN	
NAN	24	14	16	8	12	5	7	14	NAN	
NAN	21	8	14	7	13	5	8	15	NAN	
NAN	30	14	8	4	23	4	7	15	NAN	
NAN	31	14	13	6	18	7	14	4	NAN	
NAN	15	19	15	6	13	4	2	11	NAN	
NAN	19	10	12	9	9	4	3	8	NAN	
NAN	31	15	12	3	16	6	12	15	NAN	
NAN	14	17	15	4	14	3	11	10	NAN	
NAN	23	9	8	6	14	7	9	12	NAN	
NAN	36	14	11	4	15	5	11	5	NAN	
NAN	24	21	13	6	13	5	15	13	NAN	
NAN	27	5	17	9	12	2	10	7	NAN	
NAN	23	13	16	3	14	4	11	7	NAN	
NAN	20	10	11	8	10	8	10	5	NAN	
NAN	24	14	11	8	15	9	5	12	NAN	
NAN	26	18	14	10	11	5	8	8	NAN	
NAN	32	13	19	5	7	8	11	10	NAN	
NAN	28	9	20	7	11	7	10	10	NAN	
NAN	23	10	9	4	12	3	14	5	NAN	
NAN	24	10	22	3	2	2	11	12	NAN	
NAN	20	13	20	4	10	5	9	14	NAN	
NAN	25	12	17	11	6	5	8	7	NAN	
NAN	22	18	25	6	13	6	16	15	NAN	
NAN	11	21	19	11	9	2	6	11	NAN	
NAN	25	7	14	6	11	4	9	6	NAN	
NAN	30	12	21	7	9	4	13	11	NAN	
NAN	27	16	18	4	9	3	11	12	NAN	
NAN	22	12	23	8	10	7	18	17	NAN	
NAN	20	11	21	6	7	5	10	7	NAN	
NAN	29	15	19	8	9	6	7	7	NAN	
NAN	28	11	21	6	4	2	6	9	NAN	
NAN	22	17	23	2	6	2	4	4	NAN	
NAN	27	16	16	4	3	5	5	7	NAN	
NAN	31	13	23	4	6	5	12	5	NAN	
NAN	25	10	23	3	10	5	8	8	NAN	
NAN	24	9	19	6	6	6	11	11	NAN	
NAN	21	7	21	1	4	4	6	6	NAN	
NAN	28	13	18	6	10	7	7	9	NAN	
NAN	20	16	23	3	4	3	7	5	NAN	
NAN	28	12	23	3	3	3	7	10	NAN	
NAN	25	12	20	2	8	3	4	6	NAN	
NAN	17	15	21	6	11	4	6	7	NAN	
NAN	30	13	33	5	1	3	10	11	NAN	
NAN	25	14	27	3	9	5	5	11	NAN	
NAN	31	15	21	2	7	8	5	7	NAN	
NAN	21	13	28	3	3	6	9	6	NAN	
NAN	15	10	33	5	5	4	5	4	NAN	
NAN	21	13	34	3	9	5	4	8	NAN	
NAN	22	8	19	2	3	4	3	6	NAN	
NAN	17	6	31	0	9	4	8	7	NAN	
NAN	37	11	20	6	0	9	8	13	NAN	
NAN	27	13	23	3	6	4	12	10	NAN	
NAN	23	19	27	3	3	4	13	3	NAN	
NAN	17	12	35	8	8	3	5	6	NAN	
NAN	24	9	20	4	2	6	9	4	NAN	
NAN	27	16	30	5	4	7	8	7	NAN	
NAN	19	9	32	1	3	5	9	10	NAN	
NAN	24	7	34	6	4	1	6	4	NAN	
NAN	19	11	23	3	2	5	4	2	NAN	
NAN	17	10	26	5	1	7	14	5	NAN	
NAN	17	11	25	6	1	1	4	6	NAN	
NAN	18	17	20	2	6	3	11	4	NAN	
NAN	17	15	16	4	4	2	2	8	NAN	
NAN	19	8	33	4	10	4	9	5	NAN	
NAN	25	16	32	8	4	5	5	6	NAN	
NAN	12	10	24	2	4	10	10	4	NAN	
NAN	30	15	23	7	4	5	13	11	NAN	
NAN	20	12	38	6	5	6	3	10	NAN	
NAN	25	9	21	5	2	3	6	2	NAN	
NAN	18	12	22	3	5	5	7	8	NAN	
NAN	19	13	21	3	6	5	10	8	NAN	
NAN	21	11	20	3	2	1	7	8	NAN	
NAN	13	10	23	2	5	1	5	4	NAN	
