NAN	21	17	13	7	6	7	14	9	NAN	
NAN	17	21	26	6	7	5	11	6	NAN	
NAN	14	7	22	3	7	3	8	6	NAN	
NAN	28	26	19	5	3	6	5	7	NAN	
NAN	25	17	17	2	5	4	10	11	NAN	
NAN	23	14	17	2	3	3	4	10	NAN	
NAN	14	17	19	8	4	6	8	7	NAN	
NAN	22	15	30	8	1	4	4	9	NAN	
NAN	21	17	24	5	3	10	8	11	NAN	
NAN	15	24	17	6	6	10	6	9	NAN	
NAN	23	19	32	8	6	5	11	7	NAN	
NAN	21	13	23	2	6	2	8	11	NAN	
NAN	16	14	19	3	6	3	12	8	NAN	
NAN	20	22	23	5	2	4	7	10	NAN	
NAN	22	18	17	2	4	4	7	8	NAN	
NAN	23	15	24	4	3	3	12	6	NAN	
NAN	23	23	9	2	6	9	8	8	NAN	
NAN	15	20	12	7	3	7	7	10	NAN	
NAN	13	12	22	7	3	4	7	8	NAN	
NAN	18	25	14	5	7	1	7	13	NAN	
NAN	26	21	20	3	7	4	9	5	NAN	
NAN	31	10	21	4	1	2	5	3	NAN	
NAN	24	17	17	13	3	4	11	6	NAN	
NAN	27	25	12	2	4	7	5	11	NAN	
NAN	18	24	12	1	4	5	15	4	NAN	
NAN	24	19	18	7	3	5	11	10	NAN	
NAN	21	25	13	6	1	5	7	11	NAN	
NAN	22	22	7	5	3	5	11	6	NAN	
NAN	26	20	13	6	3	5	6	10	NAN	
NAN	27	15	18	5	1	3	8	5	NAN	
NAN	26	15	13	7	1	5	11	6	NAN	
NAN	24	19	11	3	4	3	10	2	NAN	
NAN	18	19	11	8	4	2	9	12	NAN	
NAN	20	18	18	9	2	6	7	9	NAN	
NAN	26	13	8	5	3	3	6	8	NAN	
NAN	30	19	7	2	5	7	9	6	NAN	
NAN	27	13	12	5	3	4	5	4	NAN	
NAN	23	15	10	6	5	4	6	11	NAN	
NAN	23	18	14	2	1	2	5	9	NAN	
NAN	24	16	6	5	2	5	6	14	NAN	
NAN	15	15	6	8	6	8	5	12	NAN	
NAN	25	9	5	3	5	4	4	7	NAN	
NAN	18	17	3	8	3	4	7	8	NAN	
NAN	22	11	5	10	6	3	4	6	NAN	
NAN	22	20	17	5	6	3	8	2	NAN	
NAN	30	13	14	3	4	3	7	8	NAN	
NAN	14	13	9	9	5	2	9	3	NAN	
NAN	18	13	6	3	5	4	5	7	NAN	
NAN	32	8	9	5	5	6	5	10	NAN	
NAN	21	8	10	7	2	4	9	7	NAN	
NAN	25	10	9	5	2	2	6	3	NAN	
NAN	25	8	5	6	6	5	8	8	NAN	
NAN	31	15	5	4	5	4	8	4	NAN	
NAN	15	13	9	4	1	2	8	7	NAN	
NAN	22	9	5	3	5	3	6	6	NAN	
NAN	27	10	11	6	4	1	10	7	NAN	
NAN	16	15	6	6	5	7	5	8	NAN	
NAN	25	11	9	7	6	6	6	4	NAN	
NAN	31	15	12	5	8	6	7	11	NAN	
NAN	18	12	9	6	1	3	7	5	NAN	
NAN	15	14	9	8	3	6	8	5	NAN	
NAN	21	9	9	2	5	0	6	7	NAN	
NAN	29	6	7	3	1	3	9	8	NAN	
NAN	21	11	8	2	5	2	8	9	NAN	
NAN	25	7	5	3	3	8	10	8	NAN	
NAN	21	12	2	13	9	4	4	4	NAN	
NAN	18	7	6	11	3	2	6	7	NAN	
NAN	21	10	9	6	5	3	9	6	NAN	
NAN	26	8	11	10	2	2	8	7	NAN	
NAN	21	4	8	9	6	3	10	2	NAN	
NAN	33	11	7	11	7	5	9	4	NAN	
NAN	22	5	7	5	9	4	6	8	NAN	
NAN	28	11	8	3	5	5	3	8	NAN	
NAN	23	12	7	10	2	0	5	9	NAN	
NAN	26	13	4	7	3	9	8	3	NAN	
NAN	25	8	14	4	2	4	12	5	NAN	
NAN	20	11	3	6	4	2	6	5	NAN	
NAN	22	6	9	6	3	5	8	3	NAN	
NAN	33	9	10	10	2	1	2	6	NAN	
NAN	37	11	9	6	3	7	6	7	NAN	
NAN	44	16	7	6	1	4	3	9	NAN	
NAN	35	6	5	7	5	3	6	5	NAN	
NAN	29	9	3	6	4	3	12	5	NAN	
NAN	27	8	5	4	4	3	1	4	NAN	
